36;114019;151842
36.1;113299;151114
36.2;113277;15128
36.3;113414;151676
36.4;113489;151782
36.5;113556;152049
36.6;113702;152474
36.7;113850;152921
36.8;114020;153108
36.9;113588;15125
37;113198;151137
37.1;113259;151486
37.2;113436;151833
37.3;113486;151999
37.4;113596;152341
37.5;113762;152774
37.6;113935;153236
37.7;114012;152321
37.8;113282;15119
37.9;113212;151331
38;113321;151802
38.1;113459;151981
38.2;113508;152222
38.3;113650;152647
38.4;113824;15311
38.5;114008;153383
38.6;113654;151448
38.7;113163;151221
38.8;113190;151548
38.9;113347;151952
39;113431;152089
39.1;113510;152434
39.2;113677;152903
39.3;113871;153403
39.4;113850;151917
39.5;113095;151113
39.6;113055;151296
39.7;113210;151802
39.8;113330;151997
39.9;113403;152298
40;113571;152757
40.1;113767;153242
40.2;113949;153133
40.3;113319;151168
40.4;113036;151076
40.5;113068;151442
40.6;113249;151775
40.7;113337;151937
40.8;113450;152294
40.9;113606;152743
41;113799;153196
41.1;113715;151631
41.2;113001;150948
41.3;112966;151144
41.4;113117;15166
41.5;113248;151825
41.6;113346;15215
41.7;113518;152617
41.8;113713;153096
41.9;113901;152994
42;113292;151041
42.1;112945;150966
42.2;113001;151401
42.3;113194;151733
42.4;113255;151911
42.5;113383;152346
42.6;113571;152874
42.7;113788;153297
42.8;113531;151326
42.9;112903;150878
43;112906;151178
43.1;113103;151706
43.2;113216;151889
43.3;113311;152268
43.4;113506;152776
43.5;113700;153247
43.6;113890;153162
43.7;113234;151009
43.8;112846;150919
43.9;112905;151344
44;113119;151743
44.1;113214;151937
44.2;113335;152381
44.3;113534;152901
44.4;113723;153389
44.5;113862;152556
44.6;113029;150968
44.7;112872;151058
44.8;112998;151614
44.9;113184;151882
45;113261;152119
45.1;113421;152588
45.2;113627;153085
45.3;113822;153479
45.4;113654;151676
45.5;112901;15098
45.6;112896;151247
45.7;113092;15179
45.8;113218;151929
45.9;113291;152296
46;113483;152823
46.1;113690;153322
46.2;113891;153452
46.3;113413;151246
46.4;112899;150993
46.5;112925;151387
46.6;113125;151838
46.7;113209;152018
46.8;113328;152444
46.9;113525;152983
47;113746;153485
47.1;113797;15223
47.2;112951;150931
47.3;112849;151073
47.4;113008;151689
47.5;113202;151947
47.6;113272;152256
47.7;113443;152784
47.8;113655;153344
47.9;113845;153388
48;113289;1511
48.1;112830;150941
48.2;112890;151444
48.3;113144;151957
48.4;113238;152187
48.5;113390;152683
48.6;113595;153293
48.7;113810;153737
48.8;113865;152651
48.9;112962;151055
49;112833;151269
49.1;113058;15199
49.2;113261;152256
49.3;113341;152534
49.4;113519;153038
49.5;113725;153524
49.6;113875;153502
49.7;113285;151255
49.8;112834;15113
49.9;112919;151697
50;113164;152116
50.1;113230;152291
50.2;113361;152744
50.3;113564;153294
50.4;113749;153616
50.5;113434;151413
50.6;112758;150958
50.7;112788;15135
50.8;113012;151947
50.9;113121;152093
51;113197;1525
51.1;113399;153021
51.2;113625;153488
51.3;113598;151953
51.4;112716;150821
51.5;112628;151015
51.6;112801;151664
51.7;112975;15188
51.8;113046;152186
51.9;113222;152716
52;113420;153227
52.1;113586;15332
52.2;113021;150989
52.3;112532;150816
52.4;112586;151306
52.5;112841;151778
52.6;112921;151946
52.7;113039;152398
52.8;113244;152924
52.9;113433;153388
53;113544;152734
53.1;112682;150854
53.2;112490;150974
53.3;112645;151651
53.4;112853;151934
53.5;112905;152186
53.6;113072;152696
53.7;113283;153186
53.8;113458;153556
53.9;113434;152066
54;112504;150914
54.1;112455;151153
54.2;112664;151833
54.3;112847;152038
54.4;112909;152364
54.5;113095;152867
54.6;113294;153354
54.7;113458;153202
54.8;112764;151014
54.9;112396;151006
55;112489;151564
55.1;112732;152022
55.2;112811;152255
55.3;112958;152757
55.4;113179;153283
55.5;113338;153682
55.6;113327;152171
55.7;112421;151004
55.8;112381;151283
55.9;112596;152011
56;112790;152257
56.1;112852;152569
56.2;113026;153098
56.3;113223;153564
56.4;113371;153601
56.5;112800;151302
56.6;112327;151193
56.7;112443;151809
56.8;112726;152268
56.9;112807;152434
57;112908;152871
57.1;113098;153377
57.2;113266;153717
57.3;113062;151732
57.4;112282;151122
57.5;112307;151573
57.6;112577;152238
57.7;112717;15244
57.8;112816;152846
57.9;112994;153357
58;113163;153729
58.1;113197;152531
58.2;112301;151118
58.3;112200;151368
58.4;112418;152126
58.5;112620;152396
58.6;112701;152702
58.7;112879;15321
58.8;113067;153621
58.9;113192;153743
59;112701;151439
59.1;112160;151221
59.2;112237;151746
59.3;112521;152253
59.4;112619;152432
59.5;112731;152868
59.6;112924;153357
59.7;113107;153742
59.8;113143;152522
59.9;112268;151223
60;112191;151488
60.1;112396;152173
60.2;112560;152367
60.3;112625;152627
60.4;112791;15308
60.5;112976;153527
60.6;113130;153535
60.7;112551;151328
60.8;112117;151254
60.9;112206;151813
61;112457;15225
61.1;112518;152434
61.2;112636;152858
61.3;112825;153351
61.4;112996;153686
61.5;112741;15164
61.6;112033;151164
61.7;112073;151567
61.8;112317;152183
61.9;112439;152374
62;112544;15279
62.1;112738;153313
62.2;112906;153723
62.3;112965;152658
62.4;112067;15114
62.5;111955;151366
62.6;112154;152122
62.7;112365;15246
62.8;112470;152801
62.9;112650;153295
63;112832;153704
63.1;112969;153876
63.2;112552;151633
63.3;111939;151354
63.4;112028;151971
63.5;112334;152548
63.6;112442;152751
63.7;112576;153189
63.8;112759;153625
63.9;112901;153953
64;112901;152504
64.1;112022;151364
64.2;112002;151792
64.3;112255;152516
64.4;112426;152719
64.5;112499;153058
64.6;112668;153523
64.7;112828;153872
64.8;112917;153353
64.9;112128;151389
65;111872;15156
65.1;112083;152335
65.2;112340;152694
65.3;112415;152936
65.4;112575;153396
65.5;112730;153796
65.6;112849;153798
65.7;112272;151504
65.8;111787;151392
65.9;111909;152035
66;112201;152557
66.1;112294;152781
66.2;112431;153241
66.3;112610;153671
66.4;112760;153946
66.5;112535;151938
66.6;111733;151262
66.7;111774;151721
66.8;112051;152394
66.9;112181;15258
67;112293;152979
67.1;112479;153441
67.2;112650;153791
67.3;112690;15263
67.4;111790;151172
67.5;111698;151456
67.6;111910;152148
67.7;112075;152351
67.8;112136;152632
67.9;112304;153117
68;112512;153552
68.1;112609;153203
68.2;111863;151122
68.3;111568;151185
68.4;111708;151872
68.5;111945;152233
68.6;112008;152445
68.7;112140;1529
68.8;112341;15335
68.9;112474;153308
69;111863;151065
69.1;111457;15098
69.2;111543;151531
69.3;111790;152
69.4;111867;152188
69.5;111998;152647
69.6;112194;153166
69.7;112377;153465
69.8;112086;151299
69.9;111333;150792
70;111357;151178
70.1;111617;151815
70.2;111737;152001
70.3;111836;152424
70.4;112042;15298
70.5;112237;153403
70.6;112347;152715
70.7;111475;15081
70.8;111269;150922
70.9;111431;151619
71;111667;15192
71.1;111736;152176
71.2;111904;152697
71.3;112117;153153
71.4;112278;153455
71.5;112032;151334
71.6;111265;150785
71.7;111291;151221
71.8;111557;151811
71.9;111661;151944
72;111758;152336
72.1;111959;152853
72.2;112148;153274
72.3;112277;153305
72.4;111696;150898
72.5;111170;150727
72.6;111242;151284
72.7;111514;151777
72.8;111584;151992
72.9;111718;152512
73;111944;153025
73.1;112129;153422
73.2;112219;152503
73.3;111288;150718
73.4;111127;150877
73.5;111323;151685
73.6;111574;151992
73.7;111644;152296
73.8;111837;152833
73.9;112018;15325
74;112150;153479
74.1;111876;151267
74.2;111108;150743
74.3;111161;151254
74.4;111453;151928
74.5;111613;152138
74.6;111722;152552
74.7;111924;15305
74.8;112103;153418
74.9;112111;152202
75;111157;150684
75.1;111059;150986
75.2;111307;15182
75.3;111543;152101
75.4;111617;152394
75.5;111825;152874
75.6;112016;15331
75.7;112093;15241
75.8;111174;150655
75.9;111017;150893
76;111243;151724
76.1;111492;152039
76.2;111571;152324
76.3;111751;152858
76.4;111947;153308
76.5;112048;152544
76.6;111156;150715
76.7;110986;151007
76.8;111244;151884
76.9;111498;152231
77;111568;152531
77.1;111738;152965
77.2;111907;153359
77.3;112020;153208
77.4;111336;150898
77.5;110966;151021
77.6;111164;151827
77.7;111469;152288
77.8;111563;152521
77.9;111692;152979
78;111853;153332
78.1;111957;153606
78.2;111912;15196
78.3;111032;151065
78.4;111101;151564
78.5;111394;15231
78.6;111568;152456
78.7;111638;152767
78.8;111806;153221
78.9;111975;153599
79;112059;153009
79.1;111289;151401
79.2;111196;151711
79.3;111402;152437
79.4;111585;152656
79.5;111638;152884
79.6;111776;153333
79.7;111950;15372
79.8;112072;153528
79.9;111473;151744
80;111259;15195
80.1;111403;152589
80.2;111614;152868
80.3;111655;153008
80.4;111761;153404
80.5;111934;153847
80.6;112062;153767
80.7;111526;152092
80.8;111304;15223
80.9;111418;152782
81;111618;153066
81.1;111652;153215
81.2;111750;153573
81.3;111893;154009
81.4;112037;154086
81.5;111607;152421
81.6;111330;152492
81.7;111430;152946
81.8;111614;15327
81.9;111651;153382
82;111742;153692
82.1;111886;1541
82.2;112020;154338
82.3;111765;152784
82.4;111365;15268
82.5;111431;153051
82.6;111614;153411
82.7;111647;153502
82.8;111709;153793
82.9;111843;154179
83;111974;154479
83.1;111923;153199
83.2;111324;152715
83.3;111336;153001
83.4;111499;153476
83.5;111574;153549
83.6;111626;153799
83.7;111770;154173
83.8;111903;154502
83.9;111963;15385
84;111324;152694
84.1;111241;15286
84.2;111352;153412
84.3;111500;153586
84.4;111541;153768
84.5;111665;154141
84.6;111809;154468
84.7;111920;154634
84.8;111637;152972
84.9;111174;152755
85;111208;153123
85.1;111413;15357
85.2;111495;153673
85.3;111561;153977
85.4;111704;154364
85.5;111823;15462
85.6;111871;154164
85.7;111264;152732
85.8;111108;152907
85.9;111255;153499
86;111451;153703
86.1;111487;153875
86.2;111608;154279
86.3;111748;154577
86.4;111850;154779
86.5;111777;153458
86.6;111085;152743
86.7;111098;153059
86.8;111289;153656
86.9;111417;153793
87;111486;154078
87.1;111630;154453
87.2;111743;154692
87.3;111819;154815
87.4;111539;153074
87.5;110997;15282
87.6;111073;153286
87.7;111295;153829
87.8;111403;153937
87.9;111481;154278
88;111614;154572
88.1;111705;154798
88.2;111781;154786
88.3;111343;152944
88.4;110975;152936
88.5;111089;153504
88.6;111339;153946
88.7;111407;154084
88.8;111508;154394
88.9;111612;154651
89;111712;154864
89.1;111730;15393
89.2;111035;152838
89.3;110982;153165
89.4;111186;153811
89.5;111359;153993
89.6;111412;154216
89.7;111505;154517
89.8;111583;154749
89.9;111671;15467
90;111188;152834
90.1;110848;152865
90.2;110979;153473
90.3;111213;153846
90.4;111270;15402
90.5;111366;154325
90.6;111472;154591
90.7;111569;15474
90.8;111303;152939
90.9;110711;152604
91;110775;153074
91.1;111013;153607
91.2;111121;153721
91.3;111190;15405
91.4;111301;154345
91.5;111385;154575
91.6;111399;153479
91.7;110649;152316
91.8;110570;15256
91.9;110751;153168
92;110902;153333
92.1;110958;15359
92.2;111102;153979
92.3;111228;154274
92.4;111319;154136
92.5;110764;152222
92.6;110424;152184
92.7;110538;15277
92.8;110749;153087
92.9;110784;153221
93;110889;153604
93.1;111047;153949
93.2;111172;154161
93.3;110963;152387
93.4;110302;151847
93.5;110311;152244
93.6;110552;152752
93.7;110638;152841
93.8;110711;153195
93.9;110863;153611
94;110980;153913
94.1;111032;153123
94.2;110248;151583
94.3;110091;151701
94.4;110245;152342
94.5;110432;152559
94.6;110473;152821
94.7;110634;153247
94.8;110797;153622
94.9;110901;153531
95;110324;151503
95.1;109930;151356
95.2;109990;151899
95.3;110228;152302
95.4;110282;152519
95.5;110427;153003
95.6;110615;15339
95.7;110762;153629
95.8;110556;151746
95.9;109863;151163
96;109858;151503
96.1;110097;152099
96.2;110189;152223
96.3;110271;152562
96.4;110450;153031
96.5;110621;153379
96.6;110702;152558
96.7;109892;151014
96.8;109748;151132
96.9;109917;151774
97;110088;151952
97.1;110138;15221
97.2;110283;152672
97.3;110472;153088
97.4;110613;152836
97.5;109949;150876
97.6;109643;150809
97.7;109724;151345
97.8;109932;15167
97.9;109989;151864
98;110131;152308
98.1;110332;152801
98.2;110473;152662
98.3;109829;150677
98.4;109516;150585
98.5;109577;151135
98.6;109819;151512
98.7;109904;15172
98.8;110044;152173
98.9;110240;152679
99;110413;152847
99.1;109952;150674
99.2;109461;150459
99.3;109505;150921
99.4;109752;151431
99.5;109842;151596
99.6;109981;152009
99.7;110182;152524
99.8;110387;152819
99.9;110091;150823
100;109459;150457
100.1;109526;150916
100.2;109784;151495
100.3;109875;151641
100.4;109967;152022
100.5;110169;152488
100.6;110347;152845
100.7;110216;15108
100.8;109499;150484
100.9;109511;150829
101;109747;151457
101.1;109858;151604
101.2;109956;151988
101.3;110138;152495
101.4;110324;152845
101.5;110138;151052
101.6;109463;150535
101.7;109483;150883
101.8;109739;151516
101.9;109854;151704
102;109951;152099
102.1;110143;152598
102.2;110321;15292
102.3;110145;151041
102.4;109470;15052
102.5;109470;150865
102.6;109708;151506
102.7;109834;151668
102.8;109952;15204
102.9;110135;152528
103;110319;152917
103.1;110344;151593
103.2;109542;150536
103.3;109480;150738
103.4;109655;151446
103.5;109811;151636
103.6;109891;151948
103.7;110049;152415
103.8;110242;152824
103.9;110370;15243
104;109673;150609
104.1;109461;150706
104.2;109604;151419
104.3;109844;151704
104.4;109895;151942
104.5;110042;152397
104.6;110223;152819
104.7;110365;152591
104.8;109752;150645
104.9;109448;150661
105;109549;151305
105.1;109799;151667
105.2;109867;151908
105.3;110008;152384
105.4;110197;152821
105.5;110320;152703
105.6;109725;150646
105.7;109388;150611
105.8;109508;151196
105.9;109759;151599
106;109828;151835
106.1;109971;152299
106.2;110162;152757
106.3;110294;152802
106.4;109779;150677
106.5;109368;150576
106.6;109471;151189
106.7;109725;151653
106.8;109803;151868
106.9;109957;152314
107;110131;152742
107.1;110270;153012
107.2;110097;15115
107.3;109411;15059
107.4;109437;151058
107.5;109719;151699
107.6;109836;151842
107.7;109921;152239
107.8;110087;152684
107.9;110244;152998
108;110296;151939
108.1;109478;150598
108.2;109396;150875
108.3;109609;151629
108.4;109808;151853
108.5;109884;152141
108.6;110041;15262
108.7;110210;152979
108.8;110273;152227
108.9;109487;150627
109;109348;150821
109.1;109540;151597
109.2;109788;151888
109.3;109852;152187
109.4;110009;15264
109.5;110185;152995
109.6;110278;152679
109.7;109601;150712
109.8;109348;150824
109.9;109504;151568
110;109759;151975
110.1;109850;152198
110.2;110004;152621
110.3;110148;152989
110.4;110277;15304
110.5;109784;15091
110.6;109361;150856
110.7;109501;151571
110.8;109776;152038
110.9;109851;152223
111;109955;152611
111.1;110120;152969
111.2;110243;153101
111.3;109850;151004
111.4;109322;150844
111.5;109442;151509
111.6;109733;152026
111.7;109818;152195
111.8;109936;152597
111.9;110091;152995
112;110223;153049
112.1;109700;150898
112.2;109266;150818
112.3;109392;1515
112.4;109679;152009
112.5;109772;152204
112.6;109892;152618
112.7;110066;153005
112.8;110185;153001
112.9;109631;150854
113;109230;150842
113.1;109383;1515
113.2;109636;151983
113.3;109715;152182
113.4;109865;152595
113.5;110020;152986
113.6;110139;152957
113.7;109565;150847
113.8;109205;150914
113.9;109383;151673
114;109668;152086
114.1;109729;152282
114.2;109847;152665
114.3;109999;153024
114.4;110114;152905
114.5;109484;150772
114.6;109149;150842
114.7;109320;151579
114.8;109579;151958
114.9;109635;152179
115;109771;15262
115.1;109928;152968
115.2;110028;152729
115.3;109319;150664
115.4;109030;150734
115.5;109190;151462
115.6;109458;151855
115.7;109526;152092
115.8;109673;152522
115.9;109825;152877
116;109939;15266
116.1;109258;150579
116.2;108971;150617
116.3;109117;151321
116.4;109377;151698
116.5;109424;151923
116.6;109570;152355
116.7;109739;152736
116.8;109873;152816
116.9;109381;150612
117;108884;150495
117.1;109007;151159
117.2;109285;151624
117.3;109356;151827
117.4;109500;152238
117.5;109658;152638
117.6;109795;152792
117.7;109395;150633
117.8;108821;150406
117.9;108911;151007
118;109206;151586
118.1;109299;151767
118.2;109437;152201
118.3;109603;152597
118.4;109752;152822
118.5;109487;150784
118.6;108770;150318
118.7;108810;150789
118.8;109097;151463
118.9;109232;151653
119;109341;152084
119.1;109546;152495
119.2;109682;152779
119.3;109578;151003
119.4;108776;15026
119.5;108781;150676
119.6;109059;151437
119.7;109209;151643
119.8;109323;152028
119.9;109504;152449
120;109669;152775
120.1;109737;151791
120.2;108846;150268
120.3;108749;150536
120.4;108991;151324
120.5;109212;151566
120.6;109285;151874
120.7;109446;152325
120.8;109621;152682
120.9;109724;152287
121;108957;150289
121.1;108725;150394
121.2;108902;151182
121.3;109169;151533
121.4;109232;151802
121.5;109401;152251
121.6;109560;15262
121.7;109687;152668
121.8;109145;150409
121.9;108661;150284
122;108770;150923
122.1;109083;151482
122.2;109174;15171
122.3;109318;152158
122.4;109485;152545
122.5;109617;15279
122.6;109460;150911
122.7;108670;150273
122.8;108716;150716
122.9;109013;151463
123;109172;151678
123.1;109289;152068
123.2;109477;152468
123.3;109638;152774
123.4;109702;151923
123.5;108818;150265
123.6;108708;150499
123.7;108927;151334
123.8;109188;151609
123.9;109251;151896
124;109410;152344
124.1;109579;152698
124.2;109675;152327
124.3;108917;150301
124.4;108681;150456
124.5;108880;151263
124.6;109146;151612
124.7;109211;151865
124.8;109364;152304
124.9;109528;152665
125;109645;152194
125.1;108845;150265
125.2;108627;150431
125.3;108828;151229
125.4;109109;151573
125.5;109174;15186
125.6;109332;152286
125.7;109497;152655
125.8;109601;152036
125.9;108768;150189
126;108608;150374
126.1;108810;151173
126.2;109079;151508
126.3;109136;151794
126.4;109294;152244
126.5;109465;152604
126.6;109556;151832
126.7;108706;150137
126.8;108587;1504
126.9;108821;151244
127;109069;151552
127.1;109140;151852
127.2;109328;152284
127.3;109470;152628
127.4;109522;151526
127.5;108629;15014
127.6;108585;150518
127.7;108870;151334
127.8;109065;151556
127.9;109141;151872
128;109295;152296
128.1;109438;152597
128.2;109345;150881
128.3;108528;150117
128.4;108572;150647
128.5;108886;151396
128.6;109018;151572
128.7;109112;151933
128.8;109278;152343
128.9;109411;152502
129;108990;150237
129.1;108443;150028
129.2;108537;150703
129.3;108857;151297
129.4;108962;151509
129.5;109092;151919
129.6;109266;152329
129.7;109379;152054
129.8;108634;149902
129.9;108350;149993
130;108533;150822
130.1;108836;151223
130.2;108899;151505
130.3;109058;151962
130.4;109228;152343
130.5;109371;151888
130.6;108567;149849
130.7;108349;150038
130.8;108557;150829
130.9;108807;151175
131;108893;151446
131.1;109073;151901
131.2;109247;152296
131.3;109372;151944
131.4;108595;149843
131.5;108349;149997
131.6;108549;150812
131.7;108826;151128
131.8;108883;15138
131.9;109027;151839
132;109203;152242
132.1;109314;151816
132.2;108529;149776
132.3;108311;149944
132.4;108512;150755
132.5;108775;151077
132.6;108846;151335
132.7;109012;151815
132.8;109206;152223
132.9;109286;151321
133;108370;149654
133.1;108258;14991
133.2;108488;150742
133.3;108733;151024
133.4;108813;151337
133.5;108987;151834
133.6;109173;152222
133.7;109202;150832
133.8;108270;149604
133.9;108238;149994
134;108520;150875
134.1;108727;151127
134.2;108828;151472
134.3;109007;151932
134.4;109194;152269
134.5;109108;150411
134.6;108250;149629
134.7;108269;15012
134.8;108587;150937
134.9;108758;151152
135;108872;151567
135.1;109048;152004
135.2;109211;15232
135.3;109075;150356
135.4;108218;149625
135.5;108271;150147
135.6;108599;150927
135.7;108753;151122
135.8;108870;15152
135.9;109054;151974
136;109220;152292
136.1;109099;15042
136.2;108228;149681
136.3;108279;150234
136.4;108607;150996
136.5;108756;15119
136.6;108861;151607
136.7;109045;152017
136.8;109202;152344
136.9;109178;150627
137;108246;149612
137.1;108263;150092
137.2;108566;150853
137.3;108719;15103
137.4;108808;151425
137.5;108987;151885
137.6;109169;152229
137.7;109074;1504
137.8;108182;149538
137.9;108190;150011
138;108511;150796
138.1;108658;15101
138.2;108772;151436
138.3;108955;151884
138.4;109104;152219
138.5;108975;150287
138.6;108095;149463
138.7;108116;149935
138.8;108444;15075
138.9;108612;150957
139;108715;151388
139.1;108914;151833
139.2;109082;15218
139.3;109039;150477
139.4;108111;149466
139.5;108123;149892
139.6;108415;150732
139.7;108603;150945
139.8;108706;15132
139.9;108898;151781
140;109060;152114
140.1;108992;150356
140.2;108092;149491
140.3;108141;150034
140.4;108474;150823
140.5;108617;151018
140.6;108706;151389
140.7;108877;151807
140.8;109036;152068
140.9;108823;149949
141;108037;14942
141.1;108102;150022
141.2;108421;150677
141.3;108524;150823
141.4;108640;151229
141.5;108830;151686
141.6;108986;151742
141.7;108374;149387
141.8;107911;149257
141.9;108016;149957
142;108321;150408
142.1;108383;150602
142.2;108530;15109
142.3;108742;151569
142.4;108858;150766
142.5;107947;148999
142.6;107780;149137
142.7;107990;149942
