148288;173827
148409;173977
148495;174135
148562;174211
148606;174289
148614;174274
148594;174275
148631;174355
148682;174446
148759;174550
148795;174704
148827;174753
148920;174900
148985;175037
149067;175156
149117;175312
149133;175361
149194;175487
149265;175632
149330;175776
149387;175814
149249;175528
149043;174957
148755;174354
148441;173813
148248;173440
148080;173192
147965;173040
147979;173042
147989;173119
148067;173239
148105;173443
148178;173624
148312;173856
148428;174081
148540;174239
148570;174351
148540;174365
148604;174408
148648;174487
148697;174584
148755;174711
148766;174758
148796;174836
148901;174991
148969;175131
149069;175263
149093;175395
149135;175469
149211;175617
149292;175743
149367;175862
149402;175955
149375;175862
149291;175579
149084;175105
148810;174549
148540;174064
148262;173678
148148;173451
148105;173446
148113;173475
148157;173566
148154;173679
148264;173862
148409;174123
148522;174326
148651;174501
148652;174592
148673;174614
148761;174682
148808;174700
148841;174751
148830;174807
148834;174826
148893;174931
148942;175059
149045;175174
149057;175294
149073;175357
149164;175492
149235;175619
149264;175773
149368;175931
149366;175998
149433;176039
149449;175991
149326;175643
149082;175130
148760;174551
148502;174077
148340;173814
148263;173646
148228;173638
148175;173636
148213;173676
148305;173851
148469;174077
148581;174282
148653;174447
148676;174471
148739;174550
148767;174622
148813;174679
148829;174718
148777;174727
148826;174779
148881;174917
148949;175031
149024;175171
149031;175252
149066;175333
149161;175481
149222;175597
149303;175739
149335;175864
149368;175939
149470;176073
149540;176138
149531;175999
149319;175522
148982;174906
148705;174375
148480;173972
148342;173724
148219;173597
148138;173455
148142;173482
148182;173568
148258;173712
148344;173930
148404;174077
148534;174274
148688;174405
148719;174423
148740;174428
148644;174398
148646;174383
148662;174452
148703;174536
148738;174694
148768;174794
148799;174876
148885;175010
148935;175163
149034;175286
149046;175446
149080;175524
149171;175687
149246;175877
149345;176035
149398;176089
149304;175834
149111;175362
148859;174812
148579;174327
148379;173968
148175;173715
148119;173575
148135;173589
148159;173630
148207;173721
148244;173882
148308;174026
148476;174276
148582;174477
148700;174615
148714;174693
148703;174640
148734;174681
148754;174777
148810;174862
148861;174962
148843;175017
148908;175107
148987;175259
149052;175416
149127;175561
149161;175653
149200;175758
149294;175895
149377;176054
149472;176189
149477;176292
149476;176316
149506;176216
149364;175836
149111;175294
148811;174772
148523;174294
148359;174008
148283;173898
148246;173867
148262;173924
148329;173971
148339;174031
148471;174272
148578;174473
148678;174679
148704;174743
148737;174788
148796;174845
148819;174885
148868;174947
148852;174998
148864;174995
148931;175100
148979;175202
149057;175340
149113;175450
149131;175510
149171;175585
149239;175738
149300;175864
149394;176010
149364;176084
149441;176159
149521;176243
149522;176129
149394;175818
149070;175204
148763;174617
148550;174165
148363;173868
148267;173711
148191;173644
148139;173596
148185;173674
148252;173839
148386;174053
148478;174298
148509;174395
148622;174559
148680;174673
148733;174737
148761;174783
148714;174772
148768;174829
148826;174936
148889;175036
148960;175142
148958;175225
149029;175313
149115;175455
149180;175575
149241;175701
149246;175764
149284;175844
149371;175974
149444;176096
149494;176188
149441;176067
149272;175650
149030;175094
148725;174567
148508;174120
148297;173833
148143;173603
148107;173558
148109;173609
148173;173711
148212;173851
148248;173998
148360;174216
148495;174440
148609;174611
148681;174721
148644;174751
148691;174735
148723;174807
148745;174887
148797;174981
148812;175058
148854;175109
148914;175242
148988;175374
149084;175518
149106;175623
149129;175694
149200;175825
149270;175973
149337;176119
149395;176239
149397;176301
149437;176250
149345;175987
149104;175467
148831;174914
148475;174399
148287;174012
148183;173892
148162;173831
148171;173890
148154;173945
148166;174003
148276;174265
148401;174537
148577;174791
148642;174948
148671;175007
148744;175099
148794;175173
148818;175234
148842;175299
148815;175351
148864;175443
148965;175595
149051;175728
149114;175881
149119;175992
149170;176086
149247;176253
149338;176423
149418;176579
149463;176734
149499;176845
149614;177018
149694;177131
149713;177043
149530;176616
149181;175931
148884;175360
148658;174962
148514;174692
148444;174570
148318;174483
148309;174480
148388;174606
148473;174779
148602;175038
148677;175224
148754;175370
148877;175530
148934;175622
148992;175683
148951;175705
148940;175681
148980;175765
149021;175866
149124;175987
149143;176118
149156;176173
149237;176326
149319;176489
149423;176636
149486;176780
149465;176875
149544;176983
149656;177178
149731;177320
149809;177440
149777;177407
149688;177100
149469;176543
149151;175951
148900;175467
148664;175085
148501;174821
148451;174750
148435;174745
148508;174807
148520;174925
148555;175020
148676;175246
148807;175483
148930;175651
148970;175720
148933;175720
148948;175739
149002;175806
149041;175873
149093;175963
149057;176020
149100;176090
149206;176227
149283;176345
149358;176486
149364;176580
149402;176641
149491;176775
149559;176937
149644;177066
149691;177219
149712;177287
149775;177304
149733;177103
149500;176552
149190;175941
148783;175340
148582;174912
148445;174699
148377;174593
148345;174574
148311;174563
148319;174599
148397;174751
148503;174963
148650;175203
148720;175391
148757;175423
148832;175510
148858;175586
148887;175628
148919;175687
148869;175703
148927;175778
149020;175920
149089;176080
149172;176227
149175;176313
149248;176407
149340;176558
149412;176690
149492;176901
149532;176986
149569;177070
149683;177224
149745;177308
149771;177247
149589;176834
149247;176114
148928;175515
148676;175071
148532;174773
148402;174577
148291;174431
148279;174390
148305;174447
148346;174547
148443;174739
148503;174907
148606;175065
148706;175218
148782;175303
148835;175403
148788;175399
148788;175405
148845;175494
148882;175569
148952;175687
148977;175803
149006;175874
149103;176050
149194;176197
149293;176371
149328;176475
149355;176565
149458;176725
149544;176887
149620;177021
149670;177140
149659;177149
149640;176952
149449;176464
149150;175831
148851;175270
148554;174825
148381;174542
148329;174450
148332;174390
148344;174449
148333;174465
148352;174555
148468;174766
148595;174968
148696;175189
148755;175276
148739;175245
148788;175312
148812;175381
148852;175427
148861;175495
148849;175511
148909;175618
148987;175747
149083;175891
149143;176000
149130;176098
149193;176206
149289;176379
149372;4397
148102;173610
147792;173063
147579;172707
147481;172509
147416;172445
147347;172435
147381;172445
175064;
148516;174397
148102;173610
147792;173063
147579;172707
147481;172509
147416;172445
147347;172435
147381;172445
147459;172624
147585;172846
147732;173109
147802;173280
147858;173394
147953;173509
147982;173573
148048;173593
148034;173674
148010;173637
148069;173734
148122;173853
148197;173969
148244;174127
148266;174213
148353;174356
148460;174540
148551;174677
148614;174828
148602;174879
148669;174987
148748;175170
148845;175301
148934;175447
148914;175498
148977;175505
148907;175238
148646;174604
148268;173912
147889;173289
147652;172871
147551;172656
147471;172568
147513;172606
147489;172628
147491;172674
147594;172882
147717;173132
147849;173359
147942;173522
147946;173562
147998;173610
148043;173678
148045;173714
148091;173756
148043;173788
148098;173858
148161;173996
148243;174154
148338;174307
148353;174401
148414;174499
148511;174646
148585;174759
148644;174906
148685;175007
148717;175056
148769;175203
148846;175341
148932;175422
148918;175348
148746;174923
148463;174282
148130;173664
147861;173192
147692;172889
147497;172691
147470;172623
147500;172703
147555;172813
147633;172969
147683;173163
147790;173351
147926;173556
148026;173692
148093;173786
148077;173785
148031;173747
148066;173794
148094;173857
148161;173957
148163;174047
148186;174088
148265;174222
148344;174394
148422;174540
148479;174670
148482;174755
148568;174853
148644;175010
148727;175151
148800;175294
148791;175360
148833;175411
148858;175313
148706;174826
148374;174173
147964;173512
147672;173012
147544;172754
147481;172620
147468;172582
147423;172584
147406;172596
147484;172761
147613;172993
147753;173231
147834;173412
147858;173492
147933;173536
147962;173577
147996;173605
148013;173648
147939;173639
147979;173665
148044;173819
148128;173943
148206;174120
148232;174202
148269;174279
148364;174427
148447;174567
148525;174715
148574;174850
148594;174914
148681;175050
148741;175134
148755;175021
148567;174564
148189;173804
147851;173171
147585;172706
147414;172400
147325;172243
147213;172120
147210;172053
147264;172156
147329;172286
147448;172463
147523;172624
147584;172731
147685;172830
147719;172847
147766;172861
147706;172866
147660;172805
147683;172855
147727;172924
147775;173003
147838;173138
147820;173204
147896;173278
147963;173425
148038;173560
148115;173744
148155;173856
148222;173956
148290;174118
148369;174253
148434;174375
148390;174272
148201;173752
147923;173114
147586;172505
147339;172035
147152;171737
147001;171540
146982;171480
147021;171563
147095;171659
147177;171823
147232;172007
147329;172191
147490;172438
147584;172577
147662;172698
147639;172718
147635;172715
147700;172803
147753;172867
147803;172974
147807;173057
147830;173117
147901;173261
147975;173419
148092;173570
148131;173699
148133;173788
148222;173917
148309;174125
148427;174316
148529;174471
148515;174520
148563;174469
148501;174219
148232;173592
147870;172950
147499;172354
147274;171946
147176;171748
147137;171690
147162;171715
147160;171798
147203;171898
147360;172135
147488;172379
147642;172605
147712;172757
147723;172784
147801;172873
147812;172908
147857;172933
147841;173001
147832;172985
147896;173080
147983;173223
148047;173360
148130;173458
148129;173545
148184;173607
148266;173750
148343;173844
148392;173984
148410;174082
148432;174165
148505;174263
148476;174093
148303;173614
147945;172949
147575;172306
147337;171924
147228;171721
147190;171648
147166;171630
147130;171604
147159;171721
147236;172009
147372;172326
147556;172627
147647;172813
147740;172917
147828;173005
147875;173027
147909;173035
147850;173030
147815;173046
147887;173149
147941;173264
148020;173403
148057;173552
148061;173613
148158;173754
148244;173916
148341;174067
148403;174184
148374;174270
148441;174347
148497;174339
148394;174018
148123;173445
147767;172786
147467;172209
147304;171864
147190;171661
147133;171567
147082;171542
147076;171561
147171;171700
147253;171926
147409;172168
147509;172404
147578;172456
147655;172561
147690;172654
147746;172740
147753;172820
147742;172832
147792;172868
147837;172990
147891;173161
147980;173354
148011;173487
148090;173602
148180;173808
148284;173968
148382;174114
148407;174227
148463;174271
148546;174408
148603;174443
148568;174222
148305;173624
147876;172854
147576;172260
147328;171837
147240;171592
147151;171472
147087;171315
147082;171308
147107;171443
147175;171645
147323;171928
147388;172130
147485;172271
147598;172467
147680;172545
147727;172632
147710;172666
147718;172672
147816;172758
147861;172826
147901;172881
147907;173003
147926;173046
147984;173179
148067;173367
148146;173529
148217;173710
148254;173792
148311;173880
148419;174063
148494;174185
148538;174206
148368;173900
148115;173284
147793;172660
147513;172109
147362;171769
147195;171476
147065;171347
147065;171399
147141;171468
147227;171587
147288;171751
147349;171921
147483;172129
147571;172324
147668;172446
147702;172506
147678;172448
147671;172414
147672;172469
147699;172530
147752;172654
147726;172760
147797;172873
147916;173056
148006;173202
148076;173368
148119;173487
148174;173582
148293;173720
148358;173847
148450;173976
148463;174056
148440;174013
148426;173809
148207;173268
147901;172602
147573;172024
147276;171525
147127;171318
147078;171255
147078;171294
147087;171367
147096;171472
147202;171649
147346;171904
147498;172132
147602;172286
147573;172330
147602;172331
147623;172380
147656;172454
147715;172534
147704;172546
147737;172590
147796;172714
147848;172863
147949;173035
147993;173182
148047;173265
148130;173398
148210;173566
148288;173718
148377;173853
148351;173956
148424;174027
148490;174005
148387;173651
148120;173053
147739;172383
147447;171856
147390;171548
147250;171308
147216;171257
147187;171248
147167;171274
147246;171425
147340;171649
147513;171928
147613;172187
147704;172212
147742;172249
147771;172286
147784;172319
147796;172392
147756;172448
147842;172531
147924;172661
147988;172782
148051;172939
148051;173075
148112;173230
148235;173435
148354;173598
148438;173738
148478;173866
148506;173931
148593;174094
148664;174225
148722;174262
148603;174003
148310;173363
148000;172738
147710;172252
147558;171932
147463;171800
147380;171723
147421;171785
147512;171912
147603;172094
147743;172296
147775;172483
147906;172618
148028;172789
148077;172817
148116;172857
148096;172813
148048;172779
148087;172831
148123;172929
148212;173036
148232;173180
148264;173217
148347;173389
148457;173541
148529;173677
148581;173778
148577;173814
148664;173931
148730;174091
148791;174208
148853;174318
148819;174225
148704;173867
148463;173259
148132;172580
147806;172065
147563;171712
147453;171543
147462;171536
147476;171606
147560;171733
147597;171913
147701;172061
147836;172294
147952;172501
148052;172650
148077;172746
148084;172734
148125;172751
148152;172791
148192;172818
148220;172891
148181;172923
148275;173020
148333;173137
148375;173275
148481;173457
148484;173515
148527;173581
148600;173724
148695;173846
148755;173952
148757;174036
148728;173954
148650;173640
148388;173051
148064;172369
147719;171833
147448;171399
147369;171257
147348;171288
147385;171375
147479;171507
147468;171590
147583;171762
147714;172033
147845;172275
147975;172463
147991;172532
148025;172517
148042;172568
148081;172595
148109;172672
148095;172707
148115;172769
148202;172960
148298;173097
148376;173258
148429;173394
148450;173461
148556;173593
148644;173742
148732;173880
148763;174035
148786;174112
148849;174145
148805;173914
148580;173302
148180;172520
147747;171833
147481;171374
147344;171216
147300;171205
147313;171273
147349;171356
147427;171417
147530;171590
147651;171813
147772;172058
147809;172247
147844;172426
147967;172611
148030;172732
148096;172808
148108;172906
148107;172941
148187;173084
148288;173225
148379;173335
148441;173450
148438;173518
148510;173594
148554;173774
148645;173967
148767;174160
148770;174287
148837;174385
148947;174538
148992;174461
148840;174015
148470;173360
148119;172708
147883;172273
147731;172039
147700;171955
147654;172000
147672;171994
147743;172143
147849;172370
147991;172598
148089;172845
148149;172951
148243;173072
148293;173170
148341;173220
148378;173278
148333;173284
148357;173298
148416;173395
148475;173529
148618;173634
148660;173706
148636;173740
148737;173839
148810;173984
148888;174118
148870;174224
148909;174332
149006;174479
149090;174622
149120;174566
148973;174229
148633;173615
148359;173037
148139;172621
147978;172348
147912;172269
147844;172221
147827;172238
147913;172416
148012;172642
148173;172883
148250;173120
148305;173177
148377;173272
148414;173334
148441;173410
148475;173458
148410;173482
148469;173525
148548;173653
148625;173771
148710;173889
148724;173975
148733;174064
148847;174195
148913;174343
149011;174465
149038;174626
149081;174696
149155;174857
149213;174939
149184;174718
148952;174228
148619;173640
148376;173122
148197;172823
148103;172640
148055;172593
147996;172580
147992;172597
148081;172755
148180;172952
148311;173167
148375;173361
148440;173436
148519;173557
148554;173646
148621;173718
148623;173731
148584;173789
148661;173862
148728;173979
148798;174104
148880;174221
148879;174278
148904;174352
148993;174521
149092;174662
149182;174821
149221;174947
149228;175003
149264;174992
149168;174659
148945;174130
148631;173619
148351;173094
148203;172809
148114;172700
148068;172682
148122;172763
148117;172839
148188;172958
148326;173172
148435;173386
148532;173588
148571;173672
148605;173725
148677;173784
148710;173816
148726;173882
148719;173916
148710;173943
148789;174078
148879;174217
148951;174322
149019;174422
148998;174504
149037;174606
149146;174807
149253;174989
149346;175192
149362;175245
149386;175112
149271;174757
149003;174180
148726;173674
148448;173253
148269;172983
148233;172907
148232;172903
148273;172994
148315;173097
148372;173257
148502;173468
148619;173703
148752;173879
148792;174013
148800;174017
148855;174088
148914;174169
148963;174229
148971;174296
148933;174336
148992;174422
149066;174571
149151;174712
149227;174853
149228;174944
149296;175042
149384;175189
149460;175334
149564;175502
149586;175550
149526;175351
149403;174943
149108;174371
148849;173828
148580;173439
148404;173120
148335;173016
148337;173029
148389;173064
148415;173199
148471;173322
148573;173522
148707;173749
148806;173875
148878;174001
148834;174010
148834;174008
148894;174098
148947;174156
148997;174209
149002;174277
148996;174316
149073;174431
149150;174567
149242;174683
149282;174834
149310;174865
149388;175011
149464;175167
149573;175277
149570;175194
149376;174757
149113;174143
148829;173582
148579;173097
148407;172800
148225;172613
148204;172558
148262;172643
148324;172756
148439;172949
148488;173176
148583;173350
148722;173535
148803;173692
148887;173793
148897;173849
148892;173801
148905;173822
148934;173892
148966;173950
149038;174071
149016;174112
149077;174174
149176;174314
149236;174435
149336;174604
149355;174693
149399;174754
149454;174798
149409;174587
149238;174086
148888;173449
148527;172779
148323;172390
148169;172157
148135;172075
148127;172064
148092;172080
148162;172182
148245;172397
148369;172637
148519;172905
148585;173032
148626;173070
148664;173110
148685;173180
148758;173274
148748;173331
148757;173323
148817;173412
148866;173543
148959;173657
149001;173795
149022;173847
149124;174008
149216;174183
149292;174326
149384;174445
149326;174380
149241;174031
149032;173488
148738;172893
148487;172404
148257;172044
148096;171812
148078;171780
148083;171834
148176;171946
148223;172134
148286;172263
148410;172501
148537;172713
148645;172866
148675;172950
148663;172990
148721;173027
148777;173129
148836;173188
148893;173272
148868;173321
148903;173381
148980;173536
149066;173668
149151;173850
149182;174020
149253;174171
149380;174339
149484;174483
149545;174465
149454;174179
149181;173644
148917;173072
148660;172629
148485;172332
148388;172161
148256;172030
148259;172013
148342;172139
148442;172332
148566;172560
148634;172705
148684;172828
148794;172967
148869;173046
148902;173132
148885;173177
148874;173187
148923;173279
148990;173411
149066;173529
149123;173655
149116;173706
149200;173800
149275;173967
149361;174123
149460;174273
149443;174372
149509;174455
149585;174489
149518;174245
149314;173799
148985;173220
148719;172738
148556;172451
148457;172298
148426;172246
148393;172271
148407;172331
148528;172514
148619;172737
148779;172983
148849;173203
148918;173242
148980;173330
149017;173410
149065;173449
149070;173527
149055;173542
149113;173596
149154;173682
149207;173787
149289;173909
149272;173981
149331;174043
149409;174212
149503;174381
149595;174539
149628;174606
149608;174531
149552;174247
149314;173775
149104;173328
148840;172929
148624;172596
148586;172499
148554;172452
148584;172477
148570;172615
148604;172682
148726;172888
148855;173131
148959;173329
149055;173479
149012;173527
149049;173559
149098;173650
149151;173719
149202;173815
149208;173904
149223;173953
149303;174107
149383;174232
149438;174373
149473;174501
149505;174580
149616;174753
149695;174878
149765;174965
149726;174880
149554;174478
149368;174039
149113;173621
148933;173274
148764;173066
148635;172886
148635;172850
148628;172912
148667;173012
148751;173149
148758;173314
148863;173443
148993;173641
149069;173759
149129;173875
149138;173907
149124;173928
149187;174008
149231;174102
149314;174218
149321;174310
149350;174339
149414;174468
149480;174632
149581;174756
149606;174875
149623;174936
149699;175070
149773;175224
149863;175310
149855;175214
149631;174805
149418;174330
149200;173957
149038;173660
148930;173484
148788;173368
148751;173314
148785;173370
148834;173485
148927;173649
148973;173814
149029;173904
149126;174038
149175;174174
149231;174238
149238;174324
149225;174320
149261;174344
149308;174423
149366;174526
149415;174663
149408;174729
149451;174806
149545;174936
149613;175063
149698;175192
149712;175296
149716;175341
149809;175488
149853;175580
149901;175549
149778;175307
149526;174804
149338;174407
149153;174111
149025;173885
148940;173820
148856;173742
148873;173753
148910;173831
148986;173969
149064;174152
149120;174293
149139;174364
149232;174473
149287;174569
149328;174621
149321;174677
149300;174654
149331;174679
149375;174800
149434;174901
149507;174984
149489;175003
149548;175077
149600;175209
149658;175332
149713;175454
149714;175550
149745;175597
149832;175753
149901;175833
149896;175713
149710;175302
149420;174827
149234;174439
149064;174153
148978;173983
148867;173866
148810;173792
148832;173848
148873;173952
148966;174088
149021;174251
149056;174346
149138;174438
149211;174562
149270;174607
149276;174641
149215;174648
149269;174685
149334;174802
149406;174911
149474;175000
149457;175046
149496;175101
149570;175243
149657;175375
149736;175501
149769;175598
149796;175678
149874;175798
149933;175893
149967;175858
149814;175504
149564;174970
149334;174548
149142;174199
149014;173970
148918;173840
148836;173707
148844;173705
148867;173776
148935;173905
149014;174083
149061;174223
149184;174361
149246;174481
149299;174554
149352;174602
149303;174620
149340;174612
149386;174694
149424;174773
149488;174881
149510;174968
149536;175007
149618;175137
149672;175273
149774;175390
149808;175523
149841;175598
149920;175711
149994;175843
150032;175846
149971;175593
149688;175047
149424;174494
149214;174124
149033;173836
148946;173679
148828;173575
148805;173553
148858;173644
148959;173787
149057;173969
149132;174103
149162;174210
149254;174358
149323;174478
149389;174575
149417;174654
149391;174629
149444;174678
149506;174786
149583;174876
149638;175011
149645;175070
149681;175146
149778;175292
149883;175435
149976;175567
149991;175670
150018;175745
150097;175891
150154;175990
150200;175930
150030;175605
149741;174988
149498;174482
149266;174119
149133;173909
149053;173789
148983;173718
149020;173759
149086;173916
149204;174115
149304;174317
149348;174443
149449;174562
149527;174653
149580;174732
149607;174773
149556;174757
149558;174746
149623;174852
149685;174945
149728;175056
149746;175121
149749;175178
149856;175309
149916;175461
150009;175614
150065;175750
150102;175824
150184;175963
150254;176104
150348;176157
150272;175982
150018;175418
149717;174822
149455;174363
149240;174024
149139;173845
149037;173747
149020;173704
149080;173835
149156;174002
149257;174235
149351;174446
149436;174578
149544;174745
149608;174848
149683;174915
149669;174925
149643;174892
149698;174951
149737;175014
149789;175114
149805;175198
149825;175235
149892;175338
149947;175468
150036;175603
150088;175737
150114;175823
150183;175946
150265;176107
150336;176258
150410;176233
150217;175856
149973;175245
149684;174666
149403;174142
149218;173831
149036;173611
148963;173511
148977;173549
149015;173626
149105;173795
149181;173997
149250;174166
149383;174361
149463;174498
149518;174580
149535;174662
149524;174626
149554;174672
149579;174755
149661;174850
149683;174941
149684;175007
149763;175118
149839;175259
149890;175395
149979;175554
149991;175662
150062;175790
150160;175977
150256;176114
150323;176248
150332;176259
150239;175959
150030;175420
149697;174776
149399;174254
149136;173863
148972;173618
148964;173559
148960;173585
149013;173700
149060;173840
149115;174000
149244;174230
149387;174425
149472;174546
149508;174636
149475;174631
149507;174643
149538;174717
149587;174812
149656;174903
149630;174947
149669;174981
149744;175142
149835;175279
149903;175425
149926;175496
149958;175588
150037;175734
150118;175897
150226;176045
150274;176161
150253;176099
150196;175829
149973;175287
149643;174639
149317;174100
149038;173685
148937;173486
148904;173454
148922;173523
148978;173618
148984;173739
149105;173940
149249;174194
149370;174376
149471;174540
149483;174587
149457;174570
149500;174639
149526;174692
149584;174758
149591;174848
149576;174860
149650;175004
149734;175171
149814;175333
149899;175483
149870;175565
149960;175684
150052;175887
150161;176051
150256;176227
150270;176318
150293;176355
150283;176190
150104;175700
149779;175022
149394;174418
149099;173955
148992;173755
148926;173702
148960;173758
148985;173881
149016;174018
149153;174231
149289;174492
149402;174692
149512;174859
149510;174909
149527;174910
149571;174985
149606;175003
149625;175071
149616;175133
149643;175160
149720;175286
149768;175411
149865;175531
149872;175636
149901;175664
149980;175803
150028;175943
150102;176103
150191;176261
150192;176335
150247;176325
150216;176132
149983;175625
149662;174978
149255;174358
149034;173924
148923;173755
148887;173680
148904;173768
148903;173840
148960;173980
149093;174219
149242;174458
149359;174665
149413;174787
149441;174840
149492;174875
149508;174893
149550;174905
149511;174935
149477;174924
149528;175007
149582;175158
149677;175261
149739;175380
149714;175409
149758;175514
149858;175695
149948;175853
150054;175985
150044;176083
150099;176141
150143;176136
150036;175731
149749;175124
149318;174367
148958;173771
148775;173437
148658;173263
148629;173253
148614;173299
148641;173363
148747;173557
148870;173784
149011;174033
149109;174246
149122;174335
149188;174418
149245;174478
149274;174543
149327;174580
149271;174582
149294;174618
149366;174759
149437;174883
149507;175037
149540;175145
149586;175239
149700;175392
149788;175570
149877;175727
149919;175856
149964;175965
150025;175973
149932;175674
149698;175063
149323;174379
148951;173685
148724;173279
148598;173081
148552;173014
148531;173038
148519;173057
148611;173200
148721;173432
148856;173685
148996;173891
149023;174001
149091;174064
149154;174160
149190;174179
149209;174201
149167;174194
149178;174207
149253;174319
149303;174448
149370;174604
149422;174723
149457;174794
149560;174927
149621;175069
149726;175234
149764;175374
149792;175439
149872;175545
149919;175532
149844;175226
149567;174574
149127;173779
148772;173116
148547;172780
148425;172637
148420;172611
148371;172652
148438;172728
148553;172970
148685;173219
148836;173487
148914;173680
149005;173768
149092;173881
149131;173913
149154;173987
149137;174010
149133;174019
149221;174122
149268;174254
149366;174364
149407;174526
149431;174601
149543;174748
149623;174918
149719;175063
149767;175206
149792;175302
149875;175462
149972;175638
150045;175681
149992;175476
149682;174876
149356;174145
149054;173596
148825;173198
148696;173018
148611;172957
148597;172980
148693;173094
148766;173276
148925;173526
149023;173798
149110;173946
149225;174086
149287;174168
149309;174233
149329;174294
149288;174252
149316;174285
149365;174401
149427;174513
149484;174679
149508;174793
149556;174898
149663;175052
149757;175201
149836;175338
149851;175468
149874;175575
150009;175758
150107;175868
150172;175887
150067;175652
149785;174990
149481;174344
149161;173766
148961;173358
148776;173147
148683;173002
148709;173025
148753;173148
148831;173313
148950;173563
149026;173774
149143;173908
149250;174064
149311;174159
149364;174216
149331;174206
149295;174164
149352;174242
149405;174318
149481;174421
149491;174515
149489;174535
149565;174660
149617;174793
149706;174960
149787;175125
149785;175243
149875;175349
149981;175511
150045;175642
150094;175590
149908;175187
149634;174489
149316;173841
149014;173263
148813;172954
148637;172725
148582;172639
148622;172713
148680;172839
